,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sale,year_sale,renovation,sector_1,sector_2,sector_3,sector_4,Grade_A,Grade_B,Grade_C,Grade_D,home_age
704,41000454,2014-08-15,130000.0,2,1.0,880,9000,1.0,0.0,3,5,880,0.0,1928,0.0,98188,47.4672,-122.291,1410,10000,8,2014,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,92
705,7203600550,2014-08-04,325000.0,2,1.0,1060,5703,1.0,0.0,4,6,1060,0.0,1946,0.0,98198,47.3444,-122.32700000000001,2240,4416,8,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74
706,9477200560,2015-04-13,440000.0,3,1.75,1530,7245,1.0,0.0,4,7,1530,0.0,1984,0.0,98034,47.731,-122.191,1530,7490,4,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36
707,4022907770,2014-10-14,550000.0,4,1.75,2480,14782,1.0,0.0,3,8,1460,1020.0,1958,0.0,98155,47.7646,-122.271,2910,10800,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62
708,5231000060,2014-08-05,310000.0,3,1.75,1490,7150,1.0,0.0,5,6,1490,0.0,1967,0.0,98059,47.5015,-122.124,1350,9100,8,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,53
709,6055000310,2014-07-01,530000.0,3,2.5,3660,39478,2.0,0.0,4,9,3260,400.0,1989,0.0,98022,47.2413,-121.97200000000001,2700,38312,7,2014,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31
710,3216900060,2014-06-25,390000.0,4,2.5,2340,8548,2.0,0.0,3,8,2340,0.0,1993,0.0,98031,47.4206,-122.18299999999999,1970,6818,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27
711,7967200060,2014-09-08,243000.0,3,1.75,1450,12125,1.0,0.0,4,7,1450,0.0,1981,0.0,98001,47.3575,-122.28,1210,12125,9,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39
712,8077210350,2014-07-22,639000.0,4,2.5,2210,9875,2.0,0.0,3,9,2210,0.0,1990,0.0,98074,47.6285,-122.025,2440,8799,7,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30
713,7203000640,2014-09-18,215000.0,4,1.0,1130,7400,1.0,0.0,4,7,1130,0.0,1969,0.0,98003,47.3437,-122.316,1540,7379,9,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51
714,2988000070,2015-03-04,405000.0,5,1.75,1550,10500,1.0,0.0,3,7,1100,450.0,1961,0.0,98011,47.7573,-122.22,1420,9823,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59
715,3832200070,2014-12-22,250000.0,4,1.75,1710,7140,1.0,0.0,5,7,1010,700.0,1968,0.0,98032,47.3745,-122.275,1770,8960,12,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52
716,3670500710,2014-07-15,405500.0,3,1.5,1010,8108,1.0,0.0,5,7,1010,0.0,1954,0.0,98155,47.7359,-122.309,1300,8108,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
718,8820903380,2015-01-02,730000.0,6,2.25,2660,13579,2.0,0.0,3,7,2660,0.0,1937,1990.0,98125,47.7142,-122.286,1120,8242,1,2015,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,83
719,4233400400,2015-04-14,267000.0,3,2.0,1300,9644,1.0,0.0,3,7,1300,0.0,1994,0.0,98010,47.3131,-121.99799999999999,1430,9656,4,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26
720,3793500550,2014-08-08,289950.0,3,2.5,1670,6186,2.0,0.0,3,7,1670,0.0,2002,0.0,98038,47.3668,-122.031,2390,6924,8,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18
721,6431000270,2014-07-28,565000.0,2,1.0,960,4080,1.0,0.0,5,7,960,0.0,1911,0.0,98103,47.6893,-122.34899999999999,1300,4080,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109
722,2225059214,2014-08-08,1580000.0,4,3.25,4670,51836,2.0,0.0,4,12,4670,0.0,1988,0.0,98005,47.635,-122.164,4230,41075,8,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32
723,7694800270,2015-04-20,636000.0,3,2.5,2140,2770,2.0,0.0,3,8,1770,370.0,2007,0.0,98052,47.6664,-122.131,2510,2708,4,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13
724,2171400197,2014-09-18,350000.0,5,3.0,2520,5500,1.0,0.0,3,8,1550,970.0,2004,0.0,98178,47.4938,-122.255,1700,8000,9,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
725,2473400340,2014-06-04,320000.0,3,1.5,1650,9380,1.0,0.0,5,7,1130,520.0,1978,0.0,98058,47.4525,-122.162,1720,8856,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42
726,3530490070,2014-06-13,210000.0,2,1.75,1440,5680,1.0,0.0,4,8,1440,0.0,1978,0.0,98198,47.3825,-122.319,1320,3547,6,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42
727,1932300075,2014-09-10,245000.0,2,1.0,1050,5900,1.0,0.0,3,7,1050,0.0,1950,0.0,98126,47.5326,-122.376,1280,5900,9,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
728,2525000510,2014-11-06,328000.0,3,1.75,1470,7650,1.0,0.0,3,7,1130,340.0,1983,0.0,98059,47.4818,-122.161,1590,7500,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37
729,1853000510,2014-05-09,985000.0,4,2.25,4230,37769,2.0,0.0,3,11,4230,0.0,1989,0.0,98077,47.7287,-122.07700000000001,3890,37034,5,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31
730,1742800060,2014-06-12,501000.0,3,1.75,1970,7972,1.0,0.0,5,8,1370,600.0,1976,0.0,98055,47.4908,-122.225,2460,9796,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44
731,2723089104,2014-09-17,315000.0,3,2.25,1540,17424,2.0,0.0,3,7,1540,0.0,1992,0.0,98045,47.4429,-121.759,1560,11439,9,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28
732,2619950350,2014-05-08,403000.0,3,2.75,2090,8354,2.0,0.0,3,8,2090,0.0,2012,0.0,98019,47.7336,-121.965,2280,6348,5,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
733,4021100045,2014-07-15,550000.0,3,2.0,2380,17950,2.0,0.0,4,8,2110,270.0,1934,0.0,98155,47.7591,-122.28,2030,23900,7,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,86
734,731500200,2015-01-13,347500.0,4,2.5,2156,3562,2.0,0.0,3,9,2156,0.0,2012,0.0,98030,47.3591,-122.20100000000001,1708,3539,1,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8
735,2591820310,2014-10-06,365000.0,4,2.25,2070,8893,2.0,0.0,4,8,2070,0.0,1986,0.0,98058,47.4388,-122.162,2390,7700,10,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34
736,3626039299,2015-02-24,588000.0,3,1.0,1910,8167,1.0,0.0,4,8,1270,640.0,1951,0.0,98117,47.7004,-122.368,1500,6816,2,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69
737,9346980140,2014-08-20,605000.0,3,1.75,1920,7400,1.0,0.0,4,8,1260,660.0,1977,0.0,98006,47.5633,-122.131,2360,8048,8,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43
738,6613000140,2014-11-13,1300000.0,3,3.25,3400,5979,2.0,0.0,4,9,2290,1110.0,1937,0.0,98105,47.6585,-122.273,3090,6435,11,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,83
739,8159610060,2014-11-19,233000.0,3,2.0,1400,9177,1.0,0.0,3,7,1400,0.0,1974,0.0,98001,47.3415,-122.272,2020,8547,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46
740,7830800339,2014-07-28,360000.0,4,2.5,2210,17715,2.0,0.0,3,8,2210,0.0,1997,0.0,98030,47.3818,-122.2,2210,16907,7,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23
741,1588600045,2014-12-15,459000.0,2,1.75,1170,4887,1.0,0.0,3,6,1020,150.0,1929,0.0,98117,47.695,-122.366,1170,5441,12,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91
742,826069046,2014-11-07,740000.0,3,2.0,2100,72745,1.0,0.0,4,9,2100,0.0,1995,0.0,98077,47.7479,-122.06200000000001,2290,54885,11,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25
743,1771000890,2014-09-17,305000.0,3,1.0,1160,9750,1.0,0.0,3,7,1160,0.0,1967,0.0,98077,47.7422,-122.073,1160,9650,9,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,53
744,3300701170,2014-06-20,395000.0,3,1.0,1500,4000,1.0,0.0,3,6,900,600.0,1925,0.0,98117,47.6921,-122.38,950,4000,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95
745,7340500270,2015-01-23,560000.0,4,2.5,2940,6000,2.0,0.0,3,8,2940,0.0,2000,0.0,98011,47.7533,-122.198,2510,6600,1,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20
746,9277200111,2014-07-14,650000.0,4,1.75,2010,5070,1.0,0.0,4,7,1300,710.0,1963,0.0,98116,47.5793,-122.402,2180,5400,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57
747,293720140,2014-06-05,449950.0,3,2.5,2170,4912,2.0,0.0,3,7,2170,0.0,2003,0.0,98028,47.7767,-122.23899999999999,2010,4395,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17
748,579003610,2015-02-24,517500.0,3,1.5,1430,5200,1.0,0.0,4,7,1250,180.0,1940,0.0,98117,47.6988,-122.387,2210,6240,2,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80
749,1138020200,2014-09-03,435000.0,4,1.5,1510,6460,1.0,0.0,3,7,1070,440.0,1970,0.0,98034,47.7121,-122.214,1450,6630,9,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50
750,3432500200,2015-04-09,329999.0,3,1.0,1150,6908,1.0,0.0,3,6,800,350.0,1952,0.0,98155,47.7447,-122.31299999999999,1150,6908,4,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68
751,1563102435,2014-12-10,950000.0,3,1.75,2150,4200,1.0,0.0,5,8,1140,1010.0,1960,0.0,98116,47.5671,-122.405,2510,7500,12,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60
752,3959400710,2014-07-30,447000.0,3,1.0,1370,6001,1.0,0.0,5,7,1230,140.0,1944,0.0,98108,47.5646,-122.31700000000001,1370,5520,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76
753,8682300890,2014-08-28,699800.0,2,2.5,2380,6600,1.0,0.0,3,8,2380,0.0,2010,0.0,98053,47.717,-122.02,1870,6600,8,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
754,4385700765,2014-06-03,850000.0,3,1.75,1370,3850,1.0,0.0,5,7,770,600.0,1911,1988.0,98112,47.6374,-122.279,1390,3600,6,2014,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,109
755,5149300200,2014-09-02,316500.0,3,1.75,1600,14250,1.0,0.0,3,7,1070,0.0,1979,0.0,98023,47.3272,-122.355,2140,14960,9,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41
756,9323600060,2014-07-15,942500.0,5,3.5,3750,9612,1.0,0.0,4,9,2030,1720.0,1981,0.0,98006,47.5511,-122.15700000000001,3270,9688,7,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39
757,9273200140,2015-01-21,1310000.0,2,2.25,3950,3938,2.0,0.0,3,10,2910,1040.0,1991,0.0,98116,47.5912,-122.384,3220,4500,1,2015,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29
758,9542300320,2015-02-02,856600.0,4,2.25,2400,13430,1.0,0.0,4,9,2400,0.0,1964,0.0,98005,47.5987,-122.178,2580,10077,2,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56
759,770000045,2014-10-24,405600.0,5,1.5,2830,4000,2.5,0.0,4,8,2830,0.0,1918,0.0,98118,47.5132,-122.262,1480,4000,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,102
760,6979900390,2014-05-29,565000.0,4,2.5,2440,22594,2.0,0.0,3,8,2440,0.0,1996,0.0,98053,47.6333,-121.97,2560,33341,5,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24
761,6379500159,2014-09-11,400000.0,3,2.25,1190,1149,2.0,0.0,3,8,1050,140.0,2008,0.0,98116,47.5818,-122.387,1210,1316,9,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12
762,826079094,2015-03-24,330000.0,3,2.0,1400,218252,1.0,0.0,3,7,1400,0.0,1997,0.0,98019,47.7576,-121.934,2230,218222,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23
763,8856940060,2015-02-27,374950.0,4,2.75,2730,4683,2.0,0.0,3,7,2730,0.0,2005,0.0,98038,47.3608,-122.04299999999999,2230,4924,2,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15
764,2972300060,2014-12-17,405300.0,3,2.75,2390,7939,1.0,0.0,5,7,1610,780.0,1983,0.0,98056,47.4987,-122.166,1920,7939,12,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37
765,3575200070,2014-11-04,560000.0,3,2.25,2060,31400,2.0,0.0,3,8,2060,0.0,1984,0.0,98074,47.6216,-122.056,2160,34500,11,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36
766,8146100270,2015-03-24,824000.0,4,2.25,2490,9864,1.0,0.0,4,8,1290,1200.0,1961,0.0,98004,47.6051,-122.195,2360,9864,3,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59
767,8648200030,2014-07-16,260000.0,3,1.75,1100,10968,1.0,0.0,5,7,1100,0.0,1984,0.0,98042,47.363,-122.08,1400,7799,7,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36
768,208500160,2015-01-07,760000.0,4,2.5,2430,6099,1.0,0.0,5,8,1470,960.0,1965,0.0,98115,47.6777,-122.287,2180,6099,1,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55
769,1196003428,2014-06-24,405000.0,3,2.5,3170,12750,2.0,0.0,3,10,2360,810.0,1995,0.0,98023,47.3384,-122.336,2970,13125,6,2014,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25
770,5104450990,2014-06-19,429900.0,4,2.5,2640,8625,2.0,0.0,3,8,2640,0.0,1987,0.0,98058,47.4598,-122.15,2240,8700,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33
771,3343901234,2014-11-13,341500.0,3,1.5,1130,7223,1.0,0.0,4,7,1130,0.0,1961,0.0,98056,47.5089,-122.189,1320,7356,11,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59
772,226039214,2014-06-12,465250.0,5,2.0,1940,7642,1.5,0.0,3,7,1940,0.0,1957,0.0,98177,47.7751,-122.38,1940,8724,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63
773,1623300160,2014-05-06,450000.0,2,2.0,1100,3000,1.5,0.0,3,7,1100,0.0,1912,2005.0,98117,47.6797,-122.36200000000001,1390,4000,5,2014,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108
774,2205500575,2015-02-09,390000.0,3,1.0,1200,10800,1.0,0.0,4,7,1200,0.0,1955,0.0,98006,47.5771,-122.14399999999999,1370,9950,2,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,65
775,4040800810,2014-05-02,420000.0,3,2.25,2000,8030,1.0,0.0,4,8,1000,1000.0,1963,0.0,98008,47.6188,-122.11399999999999,2070,8250,5,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57
776,2612000390,2014-06-15,269950.0,3,2.5,1890,4838,2.0,0.0,3,8,1730,160.0,2002,0.0,98168,47.4802,-122.279,1910,7409,6,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18
777,3814400125,2014-10-16,493000.0,4,2.0,1910,2874,1.0,0.0,3,7,1060,850.0,1910,0.0,98122,47.6101,-122.295,1520,2874,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,110
778,7300400060,2014-05-15,370000.0,4,2.5,2710,5880,2.0,0.0,3,9,2710,0.0,1998,0.0,98092,47.3314,-122.17200000000001,2520,6000,5,2014,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22
779,1954700695,2014-06-12,2250000.0,5,4.25,4860,9453,1.5,0.0,5,10,3100,1760.0,1905,0.0,98112,47.6196,-122.286,3150,8557,6,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,115
780,7230200340,2015-02-25,305000.0,3,1.0,1250,23680,1.0,0.0,5,7,1250,0.0,1967,0.0,98059,47.475,-122.11,1450,23680,2,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53
781,3191000240,2014-06-12,400000.0,3,1.75,1590,8219,1.5,0.0,5,6,970,620.0,1938,0.0,98034,47.7146,-122.21700000000001,2030,7504,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,82
782,1139000069,2014-11-18,320000.0,3,1.5,1240,1221,2.0,0.0,3,8,1050,190.0,2009,0.0,98133,47.7073,-122.35600000000001,1180,887,11,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11
783,5693500270,2015-01-21,715000.0,4,1.0,2000,4800,2.0,0.0,4,7,2000,0.0,1911,0.0,98103,47.6583,-122.351,1260,1452,1,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109
784,686500030,2014-12-02,650000.0,6,2.75,3610,10003,1.5,0.0,4,8,3610,0.0,1966,0.0,98008,47.6261,-122.125,2560,10004,12,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,54
785,8731901940,2015-03-04,218000.0,5,1.75,1930,8040,1.0,0.0,4,8,1930,0.0,1966,0.0,98023,47.3109,-122.376,2370,8000,3,2015,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54
786,2688100071,2015-04-15,500000.0,2,1.0,1280,5400,1.0,0.0,3,7,1280,0.0,1964,0.0,98117,47.6949,-122.37100000000001,1540,5670,4,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56
787,2423069155,2014-11-20,460000.0,4,2.0,2090,40419,1.0,0.0,4,7,2090,0.0,1984,0.0,98027,47.4691,-121.993,2380,63162,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36
788,2329500260,2014-07-09,232500.0,3,1.5,1940,9887,1.0,0.0,4,7,1140,800.0,1969,0.0,98003,47.3289,-122.32700000000001,1410,9936,7,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51
789,2608300030,2014-05-16,408200.0,3,2.5,1800,5761,2.0,0.0,4,7,1800,0.0,1990,0.0,98106,47.5293,-122.363,1800,5952,5,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
790,1494300060,2014-06-11,522000.0,3,1.75,1730,8400,1.0,0.0,4,7,1400,330.0,1980,0.0,98052,47.6792,-122.115,1830,8636,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40
791,7504101230,2014-06-23,675000.0,4,2.5,2810,11120,2.0,0.0,3,9,2810,0.0,1982,0.0,98074,47.6337,-122.044,3100,12672,6,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38
792,8081020370,2014-07-09,1360000.0,4,3.5,3550,11000,1.0,0.0,3,11,2260,1290.0,1999,0.0,98006,47.5506,-122.134,4100,10012,7,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21
793,1446800511,2014-10-09,249950.0,4,1.0,1330,7980,1.5,0.0,3,6,1330,0.0,1952,0.0,98168,47.492,-122.333,1570,8588,10,2014,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68
794,1623049062,2015-03-04,210000.0,2,1.0,750,34133,1.0,0.0,3,6,750,0.0,1950,0.0,98168,47.4781,-122.294,1460,25792,3,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,70
795,6145601000,2014-07-11,429950.0,4,1.0,1760,7216,1.0,0.0,3,7,1090,670.0,1947,0.0,98133,47.7041,-122.355,1180,3844,7,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73
796,205000520,2014-10-06,737500.0,4,2.5,3200,36276,2.0,0.0,3,9,3200,0.0,1993,0.0,98053,47.6304,-121.994,2930,33171,10,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27
797,3885805935,2014-09-26,710000.0,4,2.0,1740,9000,1.0,0.0,5,8,1740,0.0,1958,0.0,98033,47.6815,-122.198,1850,7700,9,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62
798,7852020640,2014-10-20,470000.0,3,2.5,2100,4700,2.0,0.0,3,8,2100,0.0,1999,0.0,98065,47.5341,-121.867,2100,4700,10,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21
799,6838800140,2015-02-24,1100000.0,4,3.5,4270,40097,1.0,0.0,4,12,4270,0.0,1993,0.0,98077,47.7354,-122.07799999999999,3510,36149,2,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27
800,4083305445,2014-08-15,650000.0,3,2.0,1340,2720,1.5,0.0,3,7,1340,0.0,1913,0.0,98103,47.6518,-122.335,2030,4590,8,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107
801,7855801610,2014-05-19,1220000.0,4,2.5,3190,8684,1.0,0.0,5,9,1680,1510.0,1967,0.0,98006,47.5619,-122.162,3160,8684,5,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53
802,7940700260,2015-01-15,422120.0,3,2.5,1630,4534,2.0,0.0,3,8,1630,0.0,1987,0.0,98034,47.7148,-122.205,1380,4779,1,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33
803,8854100350,2015-01-07,625000.0,5,2.5,2990,15085,2.0,0.0,3,9,2990,0.0,2007,0.0,98011,47.746,-122.21799999999999,3150,13076,1,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13
804,4365200860,2014-06-06,385200.0,4,1.0,1550,7740,1.5,0.0,3,6,1550,0.0,1954,0.0,98126,47.5222,-122.375,1220,7740,6,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
805,3904980030,2015-04-14,500000.0,3,2.25,1690,4964,2.0,0.0,3,8,1690,0.0,1989,0.0,98029,47.5756,-122.01,1800,5036,4,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31
806,7843500070,2014-11-18,308000.0,4,2.25,1960,12243,2.0,0.0,3,8,1960,0.0,1989,0.0,98042,47.3405,-122.05799999999999,1910,12230,11,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31
807,6067900060,2014-06-05,565000.0,3,2.75,2390,9966,1.0,0.0,5,8,1360,1030.0,1977,0.0,98006,47.5433,-122.185,2140,10713,6,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43
808,7202340960,2014-09-08,581000.0,3,2.5,2600,4438,2.0,0.0,3,7,2600,0.0,2004,0.0,98053,47.6799,-122.03399999999999,2600,4904,9,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16
809,1786640070,2014-08-06,361000.0,3,2.0,1950,8698,1.0,0.0,3,8,1950,0.0,1999,0.0,98042,47.39,-122.15299999999999,2330,7212,8,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21
810,259600260,2015-01-22,345000.0,3,1.0,1250,7210,1.0,0.0,4,7,1250,0.0,1964,0.0,98008,47.6329,-122.12100000000001,1530,8800,1,2015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56
811,7234600903,2014-10-16,419000.0,2,2.25,1180,1253,2.0,0.0,3,8,840,340.0,2008,0.0,98122,47.6124,-122.309,1310,1963,10,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12
812,4307350200,2015-05-12,347000.0,3,2.5,1680,4308,2.0,0.0,3,7,1680,0.0,2004,0.0,98056,47.4802,-122.179,2160,4182,5,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
813,3276930400,2014-10-22,625000.0,4,2.25,2220,36085,2.0,0.0,3,9,2220,0.0,1989,0.0,98075,47.5839,-121.991,3000,36906,10,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31
814,4045100075,2015-03-25,2400000.0,4,4.25,4890,15188,2.0,0.0,3,11,3090,1800.0,1999,0.0,98040,47.5602,-122.227,3470,16201,3,2015,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21
815,1421069208,2014-12-23,379000.0,3,3.25,2660,17852,2.5,0.0,3,8,2660,0.0,2014,0.0,98010,47.3077,-122.01100000000001,1320,11876,12,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6
816,4057300200,2014-12-22,310000.0,3,1.5,1150,3323,2.0,0.0,3,7,1150,0.0,1988,0.0,98029,47.5707,-122.01700000000001,1150,2980,12,2014,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32
817,1922059135,2015-05-13,250000.0,2,2.0,1130,5500,1.0,0.0,4,6,1130,0.0,1941,0.0,98030,47.3839,-122.225,1320,6600,5,2015,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79
818,5014600240,2014-08-14,682000.0,5,2.75,2760,5000,2.0,0.0,3,9,2760,0.0,2005,0.0,98059,47.538999999999994,-122.18799999999999,2870,5030,8,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15
819,1565900070,2014-07-21,246500.0,3,2.0,1430,8919,1.0,0.0,3,7,1430,0.0,1992,0.0,98022,47.2118,-121.98299999999999,1580,8919,7,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28
820,3121059033,2014-10-29,325000.0,3,1.0,1490,57381,1.5,0.0,4,5,1490,0.0,1932,0.0,98092,47.2597,-122.228,1580,101529,10,2014,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,88
821,6799300270,2014-08-06,310950.0,4,2.5,2030,4997,2.0,0.0,3,8,2030,0.0,2004,0.0,98031,47.393,-122.184,2095,5500,8,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
